,SO2,Melanin,BackgroundHaematocrit,VesselDepth,VesselRadii,EpidermisThickness,EpidermisStart,Wavelength,OutputFile,VolumeFile,SettingsFile
38,0.9,0.01,0.08,0.003,0.001,0.0001,0.0003,8.7e-07,result_1_0_17.mc2,volume_1.bin,settings_1_0_17.json
39,0.9,0.01,0.08,0.003,0.001,0.0001,0.0003,8.8e-07,result_1_0_18.mc2,volume_1.bin,settings_1_0_18.json
40,0.9,0.01,0.08,0.003,0.001,0.0001,0.0003,8.900000000000001e-07,result_1_0_19.mc2,volume_1.bin,settings_1_0_19.json
41,0.9,0.01,0.08,0.003,0.001,0.0001,0.0003,9.000000000000001e-07,result_1_0_20.mc2,volume_1.bin,settings_1_0_20.json
42,0.9,0.01,0.08,0.003,0.0015,0.0001,0.0003,7.000000000000001e-07,result_2_0_00.mc2,volume_2.bin,settings_2_0_00.json
43,0.9,0.01,0.08,0.003,0.0015,0.0001,0.0003,7.100000000000001e-07,result_2_0_01.mc2,volume_2.bin,settings_2_0_01.json
44,0.9,0.01,0.08,0.003,0.0015,0.0001,0.0003,7.200000000000001e-07,result_2_0_02.mc2,volume_2.bin,settings_2_0_02.json
45,0.9,0.01,0.08,0.003,0.0015,0.0001,0.0003,7.3e-07,result_2_0_03.mc2,volume_2.bin,settings_2_0_03.json
46,0.9,0.01,0.08,0.003,0.0015,0.0001,0.0003,7.4e-07,result_2_0_04.mc2,volume_2.bin,settings_2_0_04.json
47,0.9,0.01,0.08,0.003,0.0015,0.0001,0.0003,7.5e-07,result_2_0_05.mc2,volume_2.bin,settings_2_0_05.json
48,0.9,0.01,0.08,0.003,0.0015,0.0001,0.0003,7.6e-07,result_2_0_06.mc2,volume_2.bin,settings_2_0_06.json
49,0.9,0.01,0.08,0.003,0.0015,0.0001,0.0003,7.7e-07,result_2_0_07.mc2,volume_2.bin,settings_2_0_07.json
50,0.9,0.01,0.08,0.003,0.0015,0.0001,0.0003,7.8e-07,result_2_0_08.mc2,volume_2.bin,settings_2_0_08.json
51,0.9,0.01,0.08,0.003,0.0015,0.0001,0.0003,7.900000000000001e-07,result_2_0_09.mc2,volume_2.bin,settings_2_0_09.json
52,0.9,0.01,0.08,0.003,0.0015,0.0001,0.0003,8.000000000000001e-07,result_2_0_10.mc2,volume_2.bin,settings_2_0_10.json
53,0.9,0.01,0.08,0.003,0.0015,0.0001,0.0003,8.100000000000001e-07,result_2_0_11.mc2,volume_2.bin,settings_2_0_11.json
54,0.9,0.01,0.08,0.003,0.0015,0.0001,0.0003,8.200000000000001e-07,result_2_0_12.mc2,volume_2.bin,settings_2_0_12.json
55,0.9,0.01,0.08,0.003,0.0015,0.0001,0.0003,8.300000000000001e-07,result_2_0_13.mc2,volume_2.bin,settings_2_0_13.json
56,0.9,0.01,0.08,0.003,0.0015,0.0001,0.0003,8.4e-07,result_2_0_14.mc2,volume_2.bin,settings_2_0_14.json
57,0.9,0.01,0.08,0.003,0.0015,0.0001,0.0003,8.5e-07,result_2_0_15.mc2,volume_2.bin,settings_2_0_15.json
58,0.9,0.01,0.08,0.003,0.0015,0.0001,0.0003,8.6e-07,result_2_0_16.mc2,volume_2.bin,settings_2_0_16.json
59,0.9,0.01,0.08,0.003,0.0015,0.0001,0.0003,8.7e-07,result_2_0_17.mc2,volume_2.bin,settings_2_0_17.json
60,0.9,0.01,0.08,0.003,0.0015,0.0001,0.0003,8.8e-07,result_2_0_18.mc2,volume_2.bin,settings_2_0_18.json
61,0.9,0.01,0.08,0.003,0.0015,0.0001,0.0003,8.900000000000001e-07,result_2_0_19.mc2,volume_2.bin,settings_2_0_19.json
62,0.9,0.01,0.08,0.003,0.0015,0.0001,0.0003,9.000000000000001e-07,result_2_0_20.mc2,volume_2.bin,settings_2_0_20.json
63,0.9,0.01,0.08,0.003,0.002,0.0001,0.0003,7.000000000000001e-07,result_3_0_00.mc2,volume_3.bin,settings_3_0_00.json
64,0.9,0.01,0.08,0.003,0.002,0.0001,0.0003,7.100000000000001e-07,result_3_0_01.mc2,volume_3.bin,settings_3_0_01.json
65,0.9,0.01,0.08,0.003,0.002,0.0001,0.0003,7.200000000000001e-07,result_3_0_02.mc2,volume_3.bin,settings_3_0_02.json
66,0.9,0.01,0.08,0.003,0.002,0.0001,0.0003,7.3e-07,result_3_0_03.mc2,volume_3.bin,settings_3_0_03.json
67,0.9,0.01,0.08,0.003,0.002,0.0001,0.0003,7.4e-07,result_3_0_04.mc2,volume_3.bin,settings_3_0_04.json
68,0.9,0.01,0.08,0.003,0.002,0.0001,0.0003,7.5e-07,result_3_0_05.mc2,volume_3.bin,settings_3_0_05.json
69,0.9,0.01,0.08,0.003,0.002,0.0001,0.0003,7.6e-07,result_3_0_06.mc2,volume_3.bin,settings_3_0_06.json
70,0.9,0.01,0.08,0.003,0.002,0.0001,0.0003,7.7e-07,result_3_0_07.mc2,volume_3.bin,settings_3_0_07.json
71,0.9,0.01,0.08,0.003,0.002,0.0001,0.0003,7.8e-07,result_3_0_08.mc2,volume_3.bin,settings_3_0_08.json
72,0.9,0.01,0.08,0.003,0.002,0.0001,0.0003,7.900000000000001e-07,result_3_0_09.mc2,volume_3.bin,settings_3_0_09.json
73,0.9,0.01,0.08,0.003,0.002,0.0001,0.0003,8.000000000000001e-07,result_3_0_10.mc2,volume_3.bin,settings_3_0_10.json
74,0.9,0.01,0.08,0.003,0.002,0.0001,0.0003,8.100000000000001e-07,result_3_0_11.mc2,volume_3.bin,settings_3_0_11.json
75,0.9,0.01,0.08,0.003,0.002,0.0001,0.0003,8.200000000000001e-07,result_3_0_12.mc2,volume_3.bin,settings_3_0_12.json
76,0.9,0.01,0.08,0.003,0.002,0.0001,0.0003,8.300000000000001e-07,result_3_0_13.mc2,volume_3.bin,settings_3_0_13.json
77,0.9,0.01,0.08,0.003,0.002,0.0001,0.0003,8.4e-07,result_3_0_14.mc2,volume_3.bin,settings_3_0_14.json
78,0.9,0.01,0.08,0.003,0.002,0.0001,0.0003,8.5e-07,result_3_0_15.mc2,volume_3.bin,settings_3_0_15.json
79,0.9,0.01,0.08,0.003,0.002,0.0001,0.0003,8.6e-07,result_3_0_16.mc2,volume_3.bin,settings_3_0_16.json
80,0.9,0.01,0.08,0.003,0.002,0.0001,0.0003,8.7e-07,result_3_0_17.mc2,volume_3.bin,settings_3_0_17.json
81,0.9,0.01,0.08,0.003,0.002,0.0001,0.0003,8.8e-07,result_3_0_18.mc2,volume_3.bin,settings_3_0_18.json
82,0.9,0.01,0.08,0.003,0.002,0.0001,0.0003,8.900000000000001e-07,result_3_0_19.mc2,volume_3.bin,settings_3_0_19.json
83,0.9,0.01,0.08,0.003,0.002,0.0001,0.0003,9.000000000000001e-07,result_3_0_20.mc2,volume_3.bin,settings_3_0_20.json
84,0.9,0.01,0.08,0.003,0.0025,0.0001,0.0003,7.000000000000001e-07,result_4_0_00.mc2,volume_4.bin,settings_4_0_00.json
85,0.9,0.01,0.08,0.003,0.0025,0.0001,0.0003,7.100000000000001e-07,result_4_0_01.mc2,volume_4.bin,settings_4_0_01.json
86,0.9,0.01,0.08,0.003,0.0025,0.0001,0.0003,7.200000000000001e-07,result_4_0_02.mc2,volume_4.bin,settings_4_0_02.json
87,0.9,0.01,0.08,0.003,0.0025,0.0001,0.0003,7.3e-07,result_4_0_03.mc2,volume_4.bin,settings_4_0_03.json
88,0.9,0.01,0.08,0.003,0.0025,0.0001,0.0003,7.4e-07,result_4_0_04.mc2,volume_4.bin,settings_4_0_04.json
89,0.9,0.01,0.08,0.003,0.0025,0.0001,0.0003,7.5e-07,result_4_0_05.mc2,volume_4.bin,settings_4_0_05.json
90,0.9,0.01,0.08,0.003,0.0025,0.0001,0.0003,7.6e-07,result_4_0_06.mc2,volume_4.bin,settings_4_0_06.json
91,0.9,0.01,0.08,0.003,0.0025,0.0001,0.0003,7.7e-07,result_4_0_07.mc2,volume_4.bin,settings_4_0_07.json
92,0.9,0.01,0.08,0.003,0.0025,0.0001,0.0003,7.8e-07,result_4_0_08.mc2,volume_4.bin,settings_4_0_08.json
93,0.9,0.01,0.08,0.003,0.0025,0.0001,0.0003,7.900000000000001e-07,result_4_0_09.mc2,volume_4.bin,settings_4_0_09.json
94,0.9,0.01,0.08,0.003,0.0025,0.0001,0.0003,8.000000000000001e-07,result_4_0_10.mc2,volume_4.bin,settings_4_0_10.json
95,0.9,0.01,0.08,0.003,0.0025,0.0001,0.0003,8.100000000000001e-07,result_4_0_11.mc2,volume_4.bin,settings_4_0_11.json
96,0.9,0.01,0.08,0.003,0.0025,0.0001,0.0003,8.200000000000001e-07,result_4_0_12.mc2,volume_4.bin,settings_4_0_12.json
97,0.9,0.01,0.08,0.003,0.0025,0.0001,0.0003,8.300000000000001e-07,result_4_0_13.mc2,volume_4.bin,settings_4_0_13.json
98,0.9,0.01,0.08,0.003,0.0025,0.0001,0.0003,8.4e-07,result_4_0_14.mc2,volume_4.bin,settings_4_0_14.json
99,0.9,0.01,0.08,0.003,0.0025,0.0001,0.0003,8.5e-07,result_4_0_15.mc2,volume_4.bin,settings_4_0_15.json
100,0.9,0.01,0.08,0.003,0.0025,0.0001,0.0003,8.6e-07,result_4_0_16.mc2,volume_4.bin,settings_4_0_16.json
101,0.9,0.01,0.08,0.003,0.0025,0.0001,0.0003,8.7e-07,result_4_0_17.mc2,volume_4.bin,settings_4_0_17.json
102,0.9,0.01,0.08,0.003,0.0025,0.0001,0.0003,8.8e-07,result_4_0_18.mc2,volume_4.bin,settings_4_0_18.json
103,0.9,0.01,0.08,0.003,0.0025,0.0001,0.0003,8.900000000000001e-07,result_4_0_19.mc2,volume_4.bin,settings_4_0_19.json
104,0.9,0.01,0.08,0.003,0.0025,0.0001,0.0003,9.000000000000001e-07,result_4_0_20.mc2,volume_4.bin,settings_4_0_20.json
105,0.9,0.01,0.08,0.003,0.003,0.0001,0.0003,7.000000000000001e-07,result_5_0_00.mc2,volume_5.bin,settings_5_0_00.json
106,0.9,0.01,0.08,0.003,0.003,0.0001,0.0003,7.100000000000001e-07,result_5_0_01.mc2,volume_5.bin,settings_5_0_01.json
107,0.9,0.01,0.08,0.003,0.003,0.0001,0.0003,7.200000000000001e-07,result_5_0_02.mc2,volume_5.bin,settings_5_0_02.json
108,0.9,0.01,0.08,0.003,0.003,0.0001,0.0003,7.3e-07,result_5_0_03.mc2,volume_5.bin,settings_5_0_03.json
109,0.9,0.01,0.08,0.003,0.003,0.0001,0.0003,7.4e-07,result_5_0_04.mc2,volume_5.bin,settings_5_0_04.json
110,0.9,0.01,0.08,0.003,0.003,0.0001,0.0003,7.5e-07,result_5_0_05.mc2,volume_5.bin,settings_5_0_05.json
111,0.9,0.01,0.08,0.003,0.003,0.0001,0.0003,7.6e-07,result_5_0_06.mc2,volume_5.bin,settings_5_0_06.json
112,0.9,0.01,0.08,0.003,0.003,0.0001,0.0003,7.7e-07,result_5_0_07.mc2,volume_5.bin,settings_5_0_07.json
113,0.9,0.01,0.08,0.003,0.003,0.0001,0.0003,7.8e-07,result_5_0_08.mc2,volume_5.bin,settings_5_0_08.json
114,0.9,0.01,0.08,0.003,0.003,0.0001,0.0003,7.900000000000001e-07,result_5_0_09.mc2,volume_5.bin,settings_5_0_09.json
115,0.9,0.01,0.08,0.003,0.003,0.0001,0.0003,8.000000000000001e-07,result_5_0_10.mc2,volume_5.bin,settings_5_0_10.json
116,0.9,0.01,0.08,0.003,0.003,0.0001,0.0003,8.100000000000001e-07,result_5_0_11.mc2,volume_5.bin,settings_5_0_11.json
117,0.9,0.01,0.08,0.003,0.003,0.0001,0.0003,8.200000000000001e-07,result_5_0_12.mc2,volume_5.bin,settings_5_0_12.json
118,0.9,0.01,0.08,0.003,0.003,0.0001,0.0003,8.300000000000001e-07,result_5_0_13.mc2,volume_5.bin,settings_5_0_13.json
119,0.9,0.01,0.08,0.003,0.003,0.0001,0.0003,8.4e-07,result_5_0_14.mc2,volume_5.bin,settings_5_0_14.json
120,0.9,0.01,0.08,0.003,0.003,0.0001,0.0003,8.5e-07,result_5_0_15.mc2,volume_5.bin,settings_5_0_15.json
121,0.9,0.01,0.08,0.003,0.003,0.0001,0.0003,8.6e-07,result_5_0_16.mc2,volume_5.bin,settings_5_0_16.json
122,0.9,0.01,0.08,0.003,0.003,0.0001,0.0003,8.7e-07,result_5_0_17.mc2,volume_5.bin,settings_5_0_17.json
123,0.9,0.01,0.08,0.003,0.003,0.0001,0.0003,8.8e-07,result_5_0_18.mc2,volume_5.bin,settings_5_0_18.json
124,0.9,0.01,0.08,0.003,0.003,0.0001,0.0003,8.900000000000001e-07,result_5_0_19.mc2,volume_5.bin,settings_5_0_19.json
125,0.9,0.01,0.08,0.003,0.003,0.0001,0.0003,9.000000000000001e-07,result_5_0_20.mc2,volume_5.bin,settings_5_0_20.json
126,0.9,0.01,0.08,0.003,0.0035,0.0001,0.0003,7.000000000000001e-07,result_6_0_00.mc2,volume_6.bin,settings_6_0_00.json
127,0.9,0.01,0.08,0.003,0.0035,0.0001,0.0003,7.100000000000001e-07,result_6_0_01.mc2,volume_6.bin,settings_6_0_01.json
128,0.9,0.01,0.08,0.003,0.0035,0.0001,0.0003,7.200000000000001e-07,result_6_0_02.mc2,volume_6.bin,settings_6_0_02.json
129,0.9,0.01,0.08,0.003,0.0035,0.0001,0.0003,7.3e-07,result_6_0_03.mc2,volume_6.bin,settings_6_0_03.json
130,0.9,0.01,0.08,0.003,0.0035,0.0001,0.0003,7.4e-07,result_6_0_04.mc2,volume_6.bin,settings_6_0_04.json
131,0.9,0.01,0.08,0.003,0.0035,0.0001,0.0003,7.5e-07,result_6_0_05.mc2,volume_6.bin,settings_6_0_05.json
132,0.9,0.01,0.08,0.003,0.0035,0.0001,0.0003,7.6e-07,result_6_0_06.mc2,volume_6.bin,settings_6_0_06.json
133,0.9,0.01,0.08,0.003,0.0035,0.0001,0.0003,7.7e-07,result_6_0_07.mc2,volume_6.bin,settings_6_0_07.json
134,0.9,0.01,0.08,0.003,0.0035,0.0001,0.0003,7.8e-07,result_6_0_08.mc2,volume_6.bin,settings_6_0_08.json
135,0.9,0.01,0.08,0.003,0.0035,0.0001,0.0003,7.900000000000001e-07,result_6_0_09.mc2,volume_6.bin,settings_6_0_09.json
136,0.9,0.01,0.08,0.003,0.0035,0.0001,0.0003,8.000000000000001e-07,result_6_0_10.mc2,volume_6.bin,settings_6_0_10.json
137,0.9,0.01,0.08,0.003,0.0035,0.0001,0.0003,8.100000000000001e-07,result_6_0_11.mc2,volume_6.bin,settings_6_0_11.json
138,0.9,0.01,0.08,0.003,0.0035,0.0001,0.0003,8.200000000000001e-07,result_6_0_12.mc2,volume_6.bin,settings_6_0_12.json
139,0.9,0.01,0.08,0.003,0.0035,0.0001,0.0003,8.300000000000001e-07,result_6_0_13.mc2,volume_6.bin,settings_6_0_13.json
140,0.9,0.01,0.08,0.003,0.0035,0.0001,0.0003,8.4e-07,result_6_0_14.mc2,volume_6.bin,settings_6_0_14.json
141,0.9,0.01,0.08,0.003,0.0035,0.0001,0.0003,8.5e-07,result_6_0_15.mc2,volume_6.bin,settings_6_0_15.json
142,0.9,0.01,0.08,0.003,0.0035,0.0001,0.0003,8.6e-07,result_6_0_16.mc2,volume_6.bin,settings_6_0_16.json
143,0.9,0.01,0.08,0.003,0.0035,0.0001,0.0003,8.7e-07,result_6_0_17.mc2,volume_6.bin,settings_6_0_17.json
144,0.9,0.01,0.08,0.003,0.0035,0.0001,0.0003,8.8e-07,result_6_0_18.mc2,volume_6.bin,settings_6_0_18.json
145,0.9,0.01,0.08,0.003,0.0035,0.0001,0.0003,8.900000000000001e-07,result_6_0_19.mc2,volume_6.bin,settings_6_0_19.json
146,0.9,0.01,0.08,0.003,0.0035,0.0001,0.0003,9.000000000000001e-07,result_6_0_20.mc2,volume_6.bin,settings_6_0_20.json
147,0.9,0.01,0.08,0.003,0.004,0.0001,0.0003,7.000000000000001e-07,result_7_0_00.mc2,volume_7.bin,settings_7_0_00.json
148,0.9,0.01,0.08,0.003,0.004,0.0001,0.0003,7.100000000000001e-07,result_7_0_01.mc2,volume_7.bin,settings_7_0_01.json
149,0.9,0.01,0.08,0.003,0.004,0.0001,0.0003,7.200000000000001e-07,result_7_0_02.mc2,volume_7.bin,settings_7_0_02.json
150,0.9,0.01,0.08,0.003,0.004,0.0001,0.0003,7.3e-07,result_7_0_03.mc2,volume_7.bin,settings_7_0_03.json
151,0.9,0.01,0.08,0.003,0.004,0.0001,0.0003,7.4e-07,result_7_0_04.mc2,volume_7.bin,settings_7_0_04.json
152,0.9,0.01,0.08,0.003,0.004,0.0001,0.0003,7.5e-07,result_7_0_05.mc2,volume_7.bin,settings_7_0_05.json
153,0.9,0.01,0.08,0.003,0.004,0.0001,0.0003,7.6e-07,result_7_0_06.mc2,volume_7.bin,settings_7_0_06.json
154,0.9,0.01,0.08,0.003,0.004,0.0001,0.0003,7.7e-07,result_7_0_07.mc2,volume_7.bin,settings_7_0_07.json
155,0.9,0.01,0.08,0.003,0.004,0.0001,0.0003,7.8e-07,result_7_0_08.mc2,volume_7.bin,settings_7_0_08.json
156,0.9,0.01,0.08,0.003,0.004,0.0001,0.0003,7.900000000000001e-07,result_7_0_09.mc2,volume_7.bin,settings_7_0_09.json
157,0.9,0.01,0.08,0.003,0.004,0.0001,0.0003,8.000000000000001e-07,result_7_0_10.mc2,volume_7.bin,settings_7_0_10.json
158,0.9,0.01,0.08,0.003,0.004,0.0001,0.0003,8.100000000000001e-07,result_7_0_11.mc2,volume_7.bin,settings_7_0_11.json
159,0.9,0.01,0.08,0.003,0.004,0.0001,0.0003,8.200000000000001e-07,result_7_0_12.mc2,volume_7.bin,settings_7_0_12.json
160,0.9,0.01,0.08,0.003,0.004,0.0001,0.0003,8.300000000000001e-07,result_7_0_13.mc2,volume_7.bin,settings_7_0_13.json
161,0.9,0.01,0.08,0.003,0.004,0.0001,0.0003,8.4e-07,result_7_0_14.mc2,volume_7.bin,settings_7_0_14.json
162,0.9,0.01,0.08,0.003,0.004,0.0001,0.0003,8.5e-07,result_7_0_15.mc2,volume_7.bin,settings_7_0_15.json
163,0.9,0.01,0.08,0.003,0.004,0.0001,0.0003,8.6e-07,result_7_0_16.mc2,volume_7.bin,settings_7_0_16.json
164,0.9,0.01,0.08,0.003,0.004,0.0001,0.0003,8.7e-07,result_7_0_17.mc2,volume_7.bin,settings_7_0_17.json
165,0.9,0.01,0.08,0.003,0.004,0.0001,0.0003,8.8e-07,result_7_0_18.mc2,volume_7.bin,settings_7_0_18.json
166,0.9,0.01,0.08,0.003,0.004,0.0001,0.0003,8.900000000000001e-07,result_7_0_19.mc2,volume_7.bin,settings_7_0_19.json
167,0.9,0.01,0.08,0.003,0.004,0.0001,0.0003,9.000000000000001e-07,result_7_0_20.mc2,volume_7.bin,settings_7_0_20.json
